order_id,product_id,quantity,line_total
16137,70,1,39.33
16137,41,5,1241.75
16137,99,2,753.36
16137,12,5,219.2
16138,71,4,219.56
16138,58,5,1474.8
16138,49,5,952.15
16139,86,5,2013.6
16139,64,1,275.08
16139,8,5,824.3
16139,45,4,809.04
16140,93,5,945.75
16140,7,1,260.57
16140,52,4,1715.84
16140,43,2,181.46
16141,2,4,1072.08
16141,96,5,2328.6
16141,94,4,1557.28
16141,15,5,2094.05
16142,26,5,1851.3
16142,31,5,906.05
16143,60,2,579.72
16143,14,2,963.02
16144,25,1,477.66
16144,5,4,1457.68
16145,23,1,331.8
16145,46,4,1239.4
16145,72,4,56.08
16145,52,5,2144.8
16146,19,2,164.88
16146,35,4,111.08
16146,83,3,948.99
16146,23,4,1327.2
16147,90,1,404.38
16148,82,4,1399.52
16148,62,1,323.43
16148,2,5,1340.1
16148,8,2,329.72
16149,51,4,1016.2
16149,23,1,331.8
16150,72,3,42.06
16150,52,4,1715.84
16151,75,3,120.72
16151,16,4,1398.04
16151,94,3,1167.96
16151,70,3,117.99
16152,59,2,940.82
16152,64,2,550.16
16152,25,1,477.66
16152,53,5,1655.25
16153,46,2,619.7
16153,83,5,1581.65
16153,1,5,152.9
16153,56,5,1615.0
16154,18,4,363.12
16155,83,3,948.99
16155,21,5,1384.35
16155,73,2,103.5
16156,20,4,515.48
16156,53,5,1655.25
16156,35,1,27.77
16156,55,2,79.86
16157,75,3,120.72
16157,6,3,1464.15
16157,66,4,784.48
16158,85,4,1475.44
16158,80,2,289.04
16158,88,2,185.66
16158,8,1,164.86
16159,76,4,651.56
16160,83,4,1265.32
16160,62,2,646.86
16160,3,1,272.61
16160,2,1,268.02
16161,12,4,175.36
16161,53,5,1655.25
16162,13,4,70.2
16162,70,3,117.99
16162,91,2,990.6
16162,29,2,425.4
16163,22,2,717.44
16163,82,2,699.76
16163,99,5,1883.4
16164,29,5,1063.5
16165,76,1,162.89
16165,18,5,453.9
16165,83,3,948.99
16166,53,4,1324.2
16166,20,2,257.74
16166,37,5,2142.25
16166,66,2,392.24
16167,68,4,1812.6
16167,20,2,257.74
16167,42,4,957.48
16168,84,2,878.7
16168,73,5,258.75
16168,9,2,797.24
16168,39,5,1198.6
16169,7,2,521.14
16169,50,5,1574.0
16169,72,1,14.02
16170,46,3,929.55
16170,28,3,923.4
16170,85,2,737.72
16170,12,4,175.36
16171,32,5,1900.65
16171,72,4,56.08
16171,64,5,1375.4
16171,58,4,1179.84
16172,26,1,370.26
16172,27,2,558.82
16173,88,5,464.15
16173,79,2,816.32
16173,34,4,249.84
16173,98,1,217.35
16174,94,4,1557.28
16174,1,3,91.74
16175,37,2,856.9
16175,85,2,737.72
16175,1,2,61.16
16176,30,3,382.89
16176,35,2,55.54
16176,58,4,1179.84
16176,2,1,268.02
16177,43,3,272.19
16177,4,4,1282.12
16178,30,4,510.52
16178,84,3,1318.05
16178,24,5,717.85
16178,4,4,1282.12
16179,77,4,1692.84
16179,41,3,745.05
16179,94,1,389.32
16180,93,4,756.6
16180,14,3,1444.53
16180,54,2,171.3
16180,1,1,30.58
16181,82,3,1049.64
16182,77,5,2116.05
16183,43,5,453.65
16183,30,3,382.89
16183,19,1,82.44
16184,44,5,1098.8
16184,33,4,48.48
16185,79,2,816.32
16185,75,3,120.72
16186,41,1,248.35
16186,15,2,837.62
16186,23,3,995.4
16186,46,3,929.55
16187,34,4,249.84
16187,13,2,35.1
16187,47,5,1596.85
16187,29,3,638.1
16188,2,5,1340.1
16188,92,2,418.5
16188,59,4,1881.64
16189,80,5,722.6
16190,63,5,1159.2
16190,4,1,320.53
16191,19,5,412.2
16191,52,3,1286.88
16192,83,5,1581.65
16192,22,5,1793.6
16192,2,4,1072.08
16192,43,2,181.46
16193,88,1,92.83
16193,5,5,1822.1
16194,28,5,1539.0
16194,96,2,931.44
16195,7,4,1042.28
16195,62,5,1617.15
16195,51,2,508.1
16196,12,4,175.36
16196,77,4,1692.84
16196,24,3,430.71
16196,10,3,417.18
16197,24,1,143.57
16197,94,2,778.64
16197,41,1,248.35
16198,53,5,1655.25
16198,79,3,1224.48
16198,2,5,1340.1
16199,69,1,101.92
16199,69,2,203.84
16199,60,3,869.58
16199,19,3,247.32
16200,95,3,521.1
16200,71,5,274.45
16201,33,4,48.48
16202,53,4,1324.2
16202,82,2,699.76
16202,73,4,207.0
16202,89,5,1882.75
16203,72,2,28.04
16203,59,4,1881.64
16203,34,4,249.84
16204,32,3,1140.39
16204,86,3,1208.16
16204,15,1,418.81
16205,13,1,17.55
16205,63,5,1159.2
16205,67,2,961.58
16205,11,5,1111.45
16206,14,3,1444.53
16207,10,4,556.24
16207,88,4,371.32
16208,45,4,809.04
16208,66,4,784.48
16209,9,3,1195.86
16209,88,1,92.83
16209,78,3,49.56
16209,90,5,2021.9
16210,16,2,699.02
16211,15,5,2094.05
16211,92,2,418.5
16211,70,4,157.32
16211,45,4,809.04
16212,27,5,1397.05
16212,21,2,553.74
16213,85,1,368.86
16213,23,2,663.6
16213,39,1,239.72
16214,67,1,480.79
16214,92,5,1046.25
16215,87,4,578.44
16215,52,3,1286.88
16216,16,5,1747.55
16216,61,1,197.14
16216,86,4,1610.88
16216,88,1,92.83
16217,67,3,1442.37
16217,37,2,856.9
16217,92,4,837.0
16218,98,4,869.4
16218,6,5,2440.25
16219,10,1,139.06
16219,48,4,109.72
16219,95,3,521.1
16220,24,3,430.71
16220,13,5,87.75
16220,86,3,1208.16
16221,66,3,588.36
16221,38,1,353.31
16221,40,5,267.15
16222,46,5,1549.25
16223,7,2,521.14
16223,61,3,591.42
16223,63,1,231.84
16223,25,2,955.32
16224,6,5,2440.25
16224,35,1,27.77
16224,65,1,471.03
16225,65,5,2355.15
16225,77,5,2116.05
16225,91,1,495.3
16226,43,5,453.65
16226,56,5,1615.0
16226,12,1,43.84
16226,58,1,294.96
16227,84,3,1318.05
16227,58,1,294.96
16228,11,5,1111.45
16228,83,1,316.33
16229,63,3,695.52
16229,41,5,1241.75
16230,41,4,993.4
16230,67,4,1923.16
16230,11,4,889.16
16231,93,3,567.45
16231,16,4,1398.04
16232,34,3,187.38
16232,40,3,160.29
16233,40,4,213.72
16233,42,3,718.11
16233,85,1,368.86
16234,40,3,160.29
16234,53,4,1324.2
16235,3,2,545.22
16235,43,4,362.92
16235,30,3,382.89
16236,88,5,464.15
16236,31,5,906.05
16236,40,3,160.29
16236,54,2,171.3
16237,64,4,1100.32
16237,31,3,543.63
16238,13,5,87.75
16239,37,3,1285.35
16239,44,4,879.04
16239,38,3,1059.93
16239,55,5,199.65
16240,97,4,1719.64
16241,36,3,75.48
16241,26,1,370.26
16241,95,3,521.1
16242,6,1,488.05
16242,11,3,666.87
16243,37,2,856.9
16244,51,5,1270.25
16244,98,4,869.4
16244,8,4,659.44
16244,69,5,509.6
16245,35,3,83.31
16246,49,1,190.43
16246,94,2,778.64
16247,17,3,622.29
16247,86,2,805.44
16247,98,3,652.05
16248,52,3,1286.88
16248,88,4,371.32
16248,41,4,993.4
16249,43,1,90.73
16249,85,1,368.86
16250,5,1,364.42
16250,62,5,1617.15
16251,92,4,837.0
16251,33,2,24.24
16251,46,4,1239.4
16252,72,1,14.02
16252,27,2,558.82
16253,23,5,1659.0
16253,96,3,1397.16
16253,80,4,578.08
16253,42,4,957.48
16254,83,5,1581.65
16254,55,3,119.79
16255,11,1,222.29
16255,65,4,1884.12
16255,58,3,884.88
16255,56,3,969.0
16256,6,2,976.1
16256,84,1,439.35
16256,94,5,1946.6
16256,4,5,1602.65
16257,61,5,985.7
16257,83,1,316.33
16257,69,5,509.6
16258,95,1,173.7
16258,96,5,2328.6
16258,70,5,196.65
16258,44,5,1098.8
16259,35,3,83.31
16259,25,5,2388.3
16259,4,4,1282.12
16260,64,2,550.16
16260,11,5,1111.45
16261,60,4,1159.44
16261,70,2,78.66
16262,97,5,2149.55
16262,28,1,307.8
16262,33,2,24.24
16262,63,5,1159.2
16263,7,4,1042.28
16264,15,5,2094.05
16265,21,4,1107.48
16265,93,2,378.3
16265,67,1,480.79
16266,88,1,92.83
16266,95,1,173.7
16267,48,3,82.29
16267,86,1,402.72
16267,64,4,1100.32
16268,88,2,185.66
16269,98,1,217.35
16269,39,5,1198.6
16269,44,4,879.04
16270,11,3,666.87
16271,63,3,695.52
16271,25,5,2388.3
16271,29,3,638.1
16271,69,3,305.76
16272,55,5,199.65
16272,89,1,376.55
16272,59,3,1411.23
16273,46,2,619.7
16274,76,4,651.56
16274,5,4,1457.68
16275,79,2,816.32
16275,69,1,101.92
16275,63,2,463.68
16276,29,3,638.1
16276,28,2,615.6
16276,53,3,993.15
16277,8,1,164.86
16277,68,3,1359.45
16277,19,3,247.32
16277,41,4,993.4
16278,75,1,40.24
16279,98,1,217.35
16279,88,1,92.83
16280,84,5,2196.75
16280,28,1,307.8
16280,80,4,578.08
16281,33,5,60.6
16281,97,5,2149.55
16281,6,2,976.1
16282,59,1,470.41
16282,17,3,622.29
16282,49,4,761.72
16282,88,3,278.49
16283,28,1,307.8
16283,93,3,567.45
16283,31,2,362.42
16284,44,3,659.28
16285,1,4,122.32
16286,74,5,1715.45
16287,86,3,1208.16
16287,22,3,1076.16
16287,61,4,788.56
16288,61,3,591.42
16289,8,4,659.44
16289,52,1,428.96
16290,67,1,480.79
16291,54,2,171.3
16291,38,2,706.62
16291,32,2,760.26
16292,72,3,42.06
16292,71,4,219.56
16292,26,4,1481.04
16292,80,4,578.08
16293,35,1,27.77
16293,7,2,521.14
16293,63,2,463.68
16294,13,2,35.1
16295,63,2,463.68
16296,49,3,571.29
16296,44,3,659.28
16296,7,2,521.14
16297,82,5,1749.4
16297,52,1,428.96
16298,74,3,1029.27
16298,45,4,809.04
16298,19,5,412.2
16298,64,4,1100.32
16299,23,5,1659.0
16300,21,2,553.74
16300,97,1,429.91
16301,7,5,1302.85
16302,100,1,378.5
16303,83,4,1265.32
16304,58,3,884.88
16304,93,5,945.75
16305,4,5,1602.65
16306,13,3,52.65
16306,90,4,1617.52
16306,29,4,850.8
16306,70,1,39.33
16307,32,4,1520.52
16307,81,3,190.47
16308,36,3,75.48
16309,40,1,53.43
16310,47,1,319.37
16310,44,1,219.76
16311,53,2,662.1
16311,62,4,1293.72
16311,4,3,961.59
16312,43,2,181.46
16312,63,2,463.68
16313,35,3,83.31
16313,8,4,659.44
16313,32,3,1140.39
16314,7,3,781.71
16314,24,2,287.14
16314,73,2,103.5
16314,100,5,1892.5
16315,14,5,2407.55
16315,4,4,1282.12
16315,76,1,162.89
16315,22,1,358.72
16316,15,1,418.81
16316,70,5,196.65
16317,16,1,349.51
16318,9,4,1594.48
16318,68,1,453.15
16319,70,1,39.33
16320,89,2,753.1
16320,32,2,760.26
16321,52,5,2144.8
16321,8,5,824.3
16321,32,5,1900.65
16321,78,4,66.08
16322,25,1,477.66
16322,10,4,556.24
16322,88,5,464.15
16322,82,5,1749.4
16323,23,4,1327.2
16323,85,1,368.86
16324,72,2,28.04
16324,76,4,651.56
16324,21,1,276.87
16324,34,4,249.84
16325,39,5,1198.6
16326,25,1,477.66
16326,57,1,18.12
16326,95,3,521.1
16326,95,3,521.1
16327,50,1,314.8
16327,93,3,567.45
16327,78,2,33.04
16327,43,2,181.46
16328,58,5,1474.8
16328,74,1,343.09
16329,83,5,1581.65
16330,55,1,39.93
16330,81,2,126.98
16330,56,2,646.0
16331,43,4,362.92
16331,2,3,804.06
16331,81,4,253.96
16332,99,3,1130.04
16332,47,1,319.37
16333,25,4,1910.64
16333,32,4,1520.52
16333,28,3,923.4
16334,50,2,629.6
16334,14,3,1444.53
16335,88,4,371.32
16335,12,3,131.52
16336,66,2,392.24
16336,76,3,488.67
16336,31,4,724.84
16337,95,4,694.8
16337,97,5,2149.55
16338,79,2,816.32
16338,8,1,164.86
16338,50,4,1259.2
16338,86,5,2013.6
16339,82,5,1749.4
16339,87,4,578.44
16340,13,5,87.75
16340,51,3,762.15
16340,69,4,407.68
16340,82,1,349.88
16341,2,3,804.06
16342,34,4,249.84
16343,18,4,363.12
16343,33,4,48.48
16343,70,3,117.99
16344,97,1,429.91
16344,94,5,1946.6
16344,97,3,1289.73
16345,37,3,1285.35
16346,62,2,646.86
16346,3,1,272.61
16347,54,2,171.3
16348,60,3,869.58
16349,64,3,825.24
16349,3,4,1090.44
16350,74,1,343.09
16350,31,1,181.21
16351,92,1,209.25
16351,30,1,127.63
16351,33,2,24.24
16352,35,3,83.31
16353,57,3,54.36
16353,42,4,957.48
16353,8,1,164.86
16353,98,2,434.7
16354,10,4,556.24
16355,13,5,87.75
16355,54,2,171.3
16355,29,1,212.7
16356,46,1,309.85
16356,9,5,1993.1
16356,81,2,126.98
16356,42,5,1196.85
16357,61,3,591.42
16357,43,1,90.73
16357,87,3,433.83
16358,42,2,478.74
16358,90,3,1213.14
16358,42,1,239.37
16359,33,1,12.12
16359,47,3,958.11
16359,2,4,1072.08
16359,1,1,30.58
16360,10,4,556.24
16360,43,1,90.73
16360,28,3,923.4
16361,44,3,659.28
16362,38,1,353.31
16363,84,2,878.7
16363,79,5,2040.8
16364,85,1,368.86
16364,21,1,276.87
16364,3,1,272.61
16365,65,1,471.03
16365,63,3,695.52
16365,19,3,247.32
16366,83,2,632.66
16366,45,5,1011.3
16366,74,5,1715.45
16367,77,5,2116.05
16368,20,2,257.74
16368,23,1,331.8
16369,24,2,287.14
16370,80,1,144.52
16370,88,5,464.15
16370,8,2,329.72
16371,24,3,430.71
16371,89,5,1882.75
16371,78,1,16.52
16372,85,1,368.86
16372,8,1,164.86
16373,4,1,320.53
16373,86,5,2013.6
16374,3,3,817.83
16374,34,5,312.3
16375,55,5,199.65
16375,28,5,1539.0
16376,5,5,1822.1
16376,50,4,1259.2
16376,21,3,830.61
16377,52,1,428.96
16377,39,3,719.16
16377,36,1,25.16
16377,26,1,370.26
16378,45,4,809.04
16378,63,2,463.68
16378,26,1,370.26
16378,12,1,43.84
16379,41,3,745.05
16379,36,2,50.32
16379,39,5,1198.6
16380,28,1,307.8
16380,74,5,1715.45
16380,35,1,27.77
16380,69,3,305.76
16381,17,2,414.86
16382,91,3,1485.9
16382,9,5,1993.1
16382,29,4,850.8
16383,56,4,1292.0
16383,38,3,1059.93
16383,42,2,478.74
16383,6,3,1464.15
16384,91,5,2476.5
16384,4,4,1282.12
16384,100,5,1892.5
16385,17,4,829.72
16386,38,1,353.31
16386,33,3,36.36
16386,98,4,869.4
16387,49,3,571.29
16387,22,3,1076.16
16388,84,3,1318.05
16388,73,3,155.25
16388,55,2,79.86
16389,30,2,255.26
16390,40,2,106.86
16390,66,2,392.24
16390,42,2,478.74
16391,24,2,287.14
16391,78,1,16.52
16391,23,2,663.6
16391,20,1,128.87
16392,41,1,248.35
16392,32,4,1520.52
16393,23,2,663.6
16393,93,3,567.45
16393,75,1,40.24
16394,50,2,629.6
16394,12,1,43.84
16394,97,1,429.91
16395,55,4,159.72
16395,41,5,1241.75
16395,72,1,14.02
16396,57,5,90.6
16397,88,5,464.15
16397,33,3,36.36
16398,57,1,18.12
16398,9,5,1993.1
16398,28,3,923.4
16398,78,4,66.08
16399,53,5,1655.25
16400,88,5,464.15
16400,11,3,666.87
16400,89,2,753.1
16400,66,2,392.24
16401,97,3,1289.73
16401,39,3,719.16
16401,83,2,632.66
16402,24,4,574.28
16402,70,1,39.33
16403,99,2,753.36
16403,19,5,412.2
16403,95,4,694.8
16403,43,5,453.65
16404,24,4,574.28
16404,92,2,418.5
16404,12,4,175.36
16405,89,4,1506.2
16405,61,4,788.56
16405,52,2,857.92
16405,66,4,784.48
16406,26,1,370.26
16407,34,4,249.84
16407,23,4,1327.2
16407,2,3,804.06
16408,12,1,43.84
16408,45,2,404.52
16408,4,3,961.59
16409,8,1,164.86
16409,92,1,209.25
16409,75,4,160.96
16409,11,1,222.29
16410,59,1,470.41
16410,8,5,824.3
16411,55,2,79.86
16411,67,2,961.58
16412,37,1,428.45
16412,98,5,1086.75
16412,4,3,961.59
16412,53,1,331.05
16413,73,5,258.75
16413,33,2,24.24
16413,52,4,1715.84
16413,18,4,363.12
16414,6,3,1464.15
16414,81,3,190.47
16415,10,3,417.18
16415,33,2,24.24
16416,11,4,889.16
16416,94,2,778.64
16417,64,5,1375.4
16417,47,1,319.37
16417,7,1,260.57
16418,10,3,417.18
16418,39,2,479.44
16418,65,1,471.03
16418,93,5,945.75
16419,81,5,317.45
16419,55,4,159.72
16419,39,1,239.72
16419,87,2,289.22
16420,100,1,378.5
16420,14,1,481.51
16421,41,2,496.7
16421,38,5,1766.55
16422,88,4,371.32
16422,10,5,695.3
16422,73,5,258.75
16422,22,5,1793.6
16423,57,5,90.6
16423,7,5,1302.85
16423,13,4,70.2
16423,71,5,274.45
16424,59,1,470.41
16424,7,3,781.71
16425,66,3,588.36
16425,19,3,247.32
16425,58,5,1474.8
16426,33,1,12.12
16427,82,2,699.76
16427,91,3,1485.9
16428,91,5,2476.5
16428,85,3,1106.58
16429,23,3,995.4
16429,25,5,2388.3
16429,67,1,480.79
16429,3,2,545.22
16430,37,3,1285.35
16430,56,3,969.0
16431,76,2,325.78
16431,85,2,737.72
16432,49,4,761.72
16432,69,1,101.92
16432,85,4,1475.44
16432,79,4,1632.64
16433,91,1,495.3
16434,69,5,509.6
16434,70,5,196.65
16434,85,3,1106.58
16435,31,2,362.42
16435,46,3,929.55
16435,16,4,1398.04
16435,32,4,1520.52
16436,52,4,1715.84
16436,10,2,278.12
16437,80,4,578.08
16437,80,4,578.08
16437,49,5,952.15
16438,44,2,439.52
16438,95,4,694.8
16438,7,2,521.14
16438,47,5,1596.85
16439,72,2,28.04
16439,96,3,1397.16
16440,73,4,207.0
16440,90,4,1617.52
16440,93,5,945.75
16441,15,3,1256.43
16442,42,3,718.11
16442,91,3,1485.9
16442,51,4,1016.2
16443,62,2,646.86
16443,22,4,1434.88
16444,50,3,944.4
16444,22,1,358.72
16445,69,1,101.92
16445,95,3,521.1
16445,55,2,79.86
16446,43,3,272.19
16446,83,4,1265.32
16446,57,5,90.6
16447,37,1,428.45
16447,24,5,717.85
16448,42,5,1196.85
16449,39,3,719.16
16449,55,5,199.65
16449,6,4,1952.2
16450,47,5,1596.85
16450,7,3,781.71
16450,40,3,160.29
16450,22,4,1434.88
16451,75,2,80.48
16451,40,4,213.72
16451,21,2,553.74
16452,71,5,274.45
16453,55,2,79.86
16454,76,1,162.89
16455,43,4,362.92
16456,50,3,944.4
16456,89,2,753.1
16457,15,5,2094.05
16457,4,2,641.06
16458,36,5,125.8
16458,84,2,878.7
16458,51,2,508.1
16459,62,5,1617.15
16459,42,2,478.74
16459,100,4,1514.0
16459,54,5,428.25
16460,96,5,2328.6
16460,3,3,817.83
16461,14,1,481.51
16461,1,2,61.16
16461,43,2,181.46
16462,93,2,378.3
16462,89,3,1129.65
16462,10,3,417.18
16462,81,2,126.98
16463,63,5,1159.2
16464,50,4,1259.2
16464,3,4,1090.44
16465,72,3,42.06
16465,39,4,958.88
16466,67,5,2403.95
16466,46,4,1239.4
16467,97,3,1289.73
16468,74,4,1372.36
16468,31,5,906.05
16469,24,5,717.85
16469,24,5,717.85
16470,17,5,1037.15
16470,71,2,109.78
16470,17,4,829.72
16471,48,3,82.29
16472,36,2,50.32
16472,80,1,144.52
16473,48,2,54.86
16473,16,4,1398.04
16473,67,2,961.58
16473,82,4,1399.52
16474,9,5,1993.1
16474,16,2,699.02
16474,4,3,961.59
16475,78,4,66.08
16475,52,3,1286.88
16475,51,3,762.15
16475,81,5,317.45
16476,90,4,1617.52
16476,37,1,428.45
16476,65,2,942.06
16477,94,5,1946.6
16477,59,4,1881.64
16477,76,1,162.89
16478,12,3,131.52
16478,10,4,556.24
16478,64,1,275.08
16479,13,3,52.65
16479,83,3,948.99
16479,10,4,556.24
16479,38,2,706.62
16480,37,4,1713.8
16480,15,4,1675.24
16480,44,2,439.52
16480,97,2,859.82
16481,26,5,1851.3
16481,73,4,207.0
16482,55,5,199.65
16483,71,3,164.67
16483,94,5,1946.6
16483,38,4,1413.24
16483,78,5,82.6
16484,51,3,762.15
16485,31,2,362.42
16485,57,4,72.48
16486,40,1,53.43
16487,26,5,1851.3
16488,39,4,958.88
16488,44,4,879.04
16488,8,1,164.86
16488,34,2,124.92
16489,66,3,588.36
16489,41,5,1241.75
16490,4,2,641.06
16490,41,2,496.7
16490,38,3,1059.93
16490,71,2,109.78
16491,8,3,494.58
16491,55,1,39.93
16491,87,1,144.61
16491,66,4,784.48
16492,30,1,127.63
16493,41,4,993.4
16493,10,1,139.06
16493,100,3,1135.5
16494,82,4,1399.52
16494,86,2,805.44
16495,74,1,343.09
16496,34,5,312.3
16496,9,1,398.62
16496,99,3,1130.04
16496,48,1,27.43
16497,41,4,993.4
16497,37,2,856.9
16498,25,5,2388.3
16498,77,3,1269.63
16498,32,5,1900.65
16499,82,3,1049.64
16499,99,4,1506.72
16499,91,5,2476.5
16499,54,5,428.25
16500,61,3,591.42
16500,67,3,1442.37
16501,14,5,2407.55
16501,39,3,719.16
16502,12,1,43.84
16503,35,2,55.54
16503,23,5,1659.0
16504,80,3,433.56
16504,61,1,197.14
16505,7,3,781.71
16505,70,3,117.99
16505,42,2,478.74
16505,99,4,1506.72
16506,79,4,1632.64
16506,15,5,2094.05
16507,33,4,48.48
16507,91,5,2476.5
16507,95,3,521.1
16507,42,1,239.37
16508,4,1,320.53
16508,67,2,961.58
16509,7,1,260.57
16509,62,1,323.43
16509,62,5,1617.15
16509,4,3,961.59
16510,91,1,495.3
16510,82,1,349.88
16510,24,4,574.28
16511,8,5,824.3
16511,28,3,923.4
16511,79,5,2040.8
16511,2,5,1340.1
16512,9,1,398.62
16512,89,4,1506.2
16512,97,2,859.82
16513,22,4,1434.88
16514,66,5,980.6
16514,1,4,122.32
16514,37,5,2142.25
16514,26,3,1110.78
16515,6,1,488.05
16515,69,4,407.68
16516,42,5,1196.85
16516,41,1,248.35
16516,77,3,1269.63
16517,61,4,788.56
16517,30,5,638.15
16517,86,1,402.72
16518,86,3,1208.16
16518,74,5,1715.45
16518,3,2,545.22
16519,92,5,1046.25
16519,83,1,316.33
16519,80,1,144.52
16520,74,2,686.18
16520,55,1,39.93
16521,9,1,398.62
16521,17,1,207.43
16522,2,5,1340.1
16523,83,2,632.66
16523,67,1,480.79
16523,11,4,889.16
16523,67,3,1442.37
16524,70,5,196.65
16524,10,1,139.06
16524,13,5,87.75
16525,56,4,1292.0
16525,53,4,1324.2
16525,30,5,638.15
16526,74,3,1029.27
16526,84,2,878.7
16526,95,4,694.8
16527,83,4,1265.32
16527,6,3,1464.15
16527,72,2,28.04
16528,91,2,990.6
16528,97,5,2149.55
16528,47,1,319.37
16528,49,2,380.86
16529,52,4,1715.84
16529,90,3,1213.14
16529,91,1,495.3
16530,94,4,1557.28
16530,44,3,659.28
16530,75,4,160.96
16530,60,3,869.58
16531,41,1,248.35
16531,33,2,24.24
16531,93,4,756.6
16532,86,1,402.72
16533,57,3,54.36
16533,50,5,1574.0
16533,55,5,199.65
16533,59,1,470.41
16534,63,3,695.52
16534,96,4,1862.88
16535,22,2,717.44
16535,45,5,1011.3
16536,78,2,33.04
16536,2,1,268.02
16536,1,5,152.9
16536,86,2,805.44
16537,53,2,662.1
16537,1,5,152.9
16537,39,5,1198.6
16537,41,2,496.7
16538,6,5,2440.25
16538,90,2,808.76
16538,13,3,52.65
16539,54,5,428.25
16540,15,4,1675.24
16541,65,1,471.03
16541,21,1,276.87
16542,15,5,2094.05
16543,55,1,39.93
16543,18,4,363.12
16543,40,3,160.29
16543,47,2,638.74
16544,66,2,392.24
16545,64,5,1375.4
16545,67,3,1442.37
16545,19,3,247.32
16545,55,2,79.86
16546,6,1,488.05
16547,28,2,615.6
16547,85,5,1844.3
16548,99,1,376.68
16548,17,2,414.86
16548,8,1,164.86
16548,4,3,961.59
16549,64,4,1100.32
16549,89,3,1129.65
16549,40,2,106.86
16549,89,4,1506.2
16550,4,2,641.06
16550,7,4,1042.28
16550,19,5,412.2
16550,74,4,1372.36
16551,64,2,550.16
16551,59,2,940.82
16551,51,1,254.05
16551,70,5,196.65
16552,60,1,289.86
16553,60,3,869.58
16553,66,5,980.6
16553,77,4,1692.84
16553,23,3,995.4
16554,22,1,358.72
16554,33,2,24.24
16554,21,5,1384.35
16554,14,4,1926.04
16555,41,1,248.35
16555,74,4,1372.36
16555,91,2,990.6
16556,51,4,1016.2
16557,98,2,434.7
16557,27,2,558.82
16557,50,1,314.8
16558,65,5,2355.15
16558,13,5,87.75
16558,19,2,164.88
16558,47,5,1596.85
16559,80,5,722.6
16559,32,2,760.26
16560,66,4,784.48
16560,67,2,961.58
16560,37,4,1713.8
16561,8,4,659.44
16562,4,2,641.06
16562,76,1,162.89
16563,26,5,1851.3
16563,92,1,209.25
16563,50,3,944.4
16564,85,2,737.72
16564,51,4,1016.2
16565,96,5,2328.6
16565,2,5,1340.1
16565,98,1,217.35
16566,14,1,481.51
16566,51,3,762.15
16566,24,4,574.28
16566,13,3,52.65
16567,58,1,294.96
16567,49,3,571.29
16567,70,1,39.33
16567,67,3,1442.37
16568,27,5,1397.05
16568,28,1,307.8
16569,15,5,2094.05
16570,62,5,1617.15
16571,75,3,120.72
16572,6,2,976.1
16572,44,3,659.28
16572,22,2,717.44
16573,17,5,1037.15
16573,97,1,429.91
16573,41,3,745.05
16573,19,3,247.32
16574,23,3,995.4
16575,57,3,54.36
16575,84,4,1757.4
16575,49,3,571.29
16575,36,2,50.32
16576,100,5,1892.5
16577,75,1,40.24
16577,6,5,2440.25
16577,59,4,1881.64
16577,80,4,578.08
16578,93,5,945.75
16578,74,4,1372.36
16578,27,5,1397.05
16579,27,3,838.23
16579,10,2,278.12
16579,20,5,644.35
16580,33,3,36.36
16580,25,2,955.32
16581,41,5,1241.75
16581,39,5,1198.6
16581,18,1,90.78
16581,9,1,398.62
16582,11,2,444.58
16582,79,4,1632.64
16582,11,5,1111.45
16582,23,5,1659.0
16583,34,3,187.38
16584,5,2,728.84
16584,65,5,2355.15
16584,78,5,82.6
16584,35,4,111.08
16585,68,1,453.15
16585,1,3,91.74
16586,41,1,248.35
16587,14,1,481.51
16587,18,4,363.12
16587,82,3,1049.64
16588,32,2,760.26
16588,40,5,267.15
16588,90,5,2021.9
16589,8,4,659.44
16590,90,3,1213.14
16590,74,3,1029.27
16590,12,3,131.52
16590,70,1,39.33
16591,64,5,1375.4
16591,21,5,1384.35
16591,44,5,1098.8
16591,53,4,1324.2
16592,55,3,119.79
16592,67,4,1923.16
16593,76,1,162.89
16593,44,4,879.04
16594,3,2,545.22
16595,61,1,197.14
16596,45,1,202.26
16596,98,4,869.4
16596,80,1,144.52
16596,76,5,814.45
16597,15,2,837.62
16597,41,2,496.7
16597,74,1,343.09
16597,55,5,199.65
16598,94,3,1167.96
16598,36,5,125.8
16598,38,1,353.31
16599,27,1,279.41
16599,33,1,12.12
16599,64,5,1375.4
16599,79,4,1632.64
16600,34,2,124.92
16600,47,3,958.11
16600,15,2,837.62
16600,64,5,1375.4
16601,59,5,2352.05
16601,59,4,1881.64
16602,16,3,1048.53
16602,54,1,85.65
16602,12,1,43.84
16603,54,4,342.6
16603,29,1,212.7
16603,2,4,1072.08
16604,89,3,1129.65
16604,50,1,314.8
16604,35,4,111.08
16605,1,1,30.58
16605,98,2,434.7
16605,85,2,737.72
16606,31,4,724.84
16606,68,1,453.15
16606,70,1,39.33
16607,99,3,1130.04
16607,19,3,247.32
16607,86,5,2013.6
16607,70,5,196.65
16608,94,5,1946.6
16608,37,5,2142.25
16609,55,3,119.79
16609,48,3,82.29
16609,39,4,958.88
16610,53,5,1655.25
16611,49,1,190.43
16611,19,1,82.44
16612,27,3,838.23
16613,37,5,2142.25
